trans_id,trans_date_trans_time,merchant,category,amt,first,last,gender,city,state,job,is_fraud,merch_lat,merch_long
TXN100054,2024-07-10 17:49:52,Zomato,food_dining,1977.11,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1059,72.8602
TXN100556,2024-07-11 12:44:27,Haldirams,food_dining,914.35,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0534,72.8890
TXN100524,2024-07-12 22:33:16,Reliance Fresh,grocery_pos,1290.13,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1114,72.8505
TXN100593,2024-07-13 04:38:57,Cult.fit,health_fitness,2141.38,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0790,72.8726
TXN100174,2024-07-13 14:59:34,Fastag Toll,travel,843.22,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0594,72.8516
TXN100555,2024-07-14 11:55:29,Reliance Fresh,grocery_pos,3786.81,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0834,72.8755
TXN100326,2024-07-14 13:39:15,Dr Lal PathLabs,health_fitness,1377.42,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0495,72.8934
TXN100376,2024-07-14 17:28:09,BSES Yamuna,home_utilities,1897.24,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0861,72.8671
TXN100620,2024-07-15 07:50:14,IRCTC Express,travel,7661.14,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0988,72.8979
TXN100175,2024-07-15 10:00:08,Spencer Retail,grocery_pos,2393.30,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0747,72.9031
TXN100367,2024-07-15 11:01:22,Tata Power,home_utilities,1668.17,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1139,72.8575
TXN100250,2024-07-15 16:15:36,IRCTC Express,travel,3319.64,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0903,72.8696
TXN100617,2024-07-15 22:27:36,Flipkart,shopping_net,9120.08,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0476,72.9163
TXN100204,2024-07-17 20:40:29,Uber India,travel,4556.01,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0807,72.8683
TXN100517,2024-07-17 22:31:20,Haldirams,food_dining,1096.54,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0933,72.8587
TXN100625,2024-07-18 07:37:43,BigBasket,grocery_pos,3289.33,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0531,72.9055
TXN100481,2024-07-18 10:27:24,Myntra,shopping_net,13120.29,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0673,72.8509
TXN100076,2024-07-18 17:11:23,Airtel Broadband,home_utilities,718.55,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0763,72.8712
TXN100492,2024-07-19 02:01:09,1mg Healthcare,health_fitness,4114.40,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1019,72.8824
TXN100156,2024-07-19 03:46:13,PVR Cinemas,entertainment,422.47,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1024,72.8410
TXN100308,2024-07-19 06:56:35,Ajio,shopping_net,10134.03,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0544,72.8872
TXN100339,2024-07-19 10:36:42,McDonalds India,food_dining,1224.16,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0808,72.8530
TXN100464,2024-07-19 20:21:36,Nykaa,shopping_net,2308.42,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0961,72.8766
TXN100123,2024-07-20 06:22:10,Spencer Retail,grocery_pos,2702.97,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0966,72.8450
TXN100584,2024-07-20 08:47:23,Zomato,food_dining,725.02,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0780,72.8924
TXN100113,2024-07-20 10:52:35,PVR Cinemas,entertainment,1668.30,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0415,72.8406
TXN100248,2024-07-21 19:40:10,Ola Cabs,travel,3099.67,Aarav,Sharma,M,Hyderabad,Telangana,Software Engineer,0,17.3608,78.4962
TXN100455,2024-07-21 20:45:05,Blinkit,grocery_pos,2912.62,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1124,72.8579
TXN100002,2024-07-22 03:17:35,BookMyShow,entertainment,1642.59,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0642,72.8932
TXN100490,2024-07-22 21:57:04,Croma Online,shopping_net,1009.06,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1126,72.8599
TXN100570,2024-07-23 22:04:35,Blinkit,grocery_pos,1985.13,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1023,72.8866
TXN100148,2024-07-24 00:42:19,D-Mart,grocery_pos,3852.60,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1135,72.8719
TXN100203,2024-07-24 02:40:13,Swiggy,food_dining,905.66,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0882,72.9010
TXN100488,2024-07-24 21:18:54,MakeMyTrip,travel,1792.60,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1021,72.9041
TXN100615,2024-07-26 04:23:05,SonyLIV,entertainment,962.85,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0363,72.8896
TXN100200,2024-07-26 06:04:18,Blinkit,grocery_pos,1940.28,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0848,72.8806
TXN100078,2024-07-27 06:53:44,Spencer Retail,grocery_pos,2103.60,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1075,72.8613
TXN100516,2024-07-27 23:20:21,PVR Cinemas,entertainment,1745.12,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0496,72.8814
TXN100595,2024-07-28 08:16:10,D-Mart,grocery_pos,4609.86,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1135,72.8442
TXN100419,2024-07-28 10:43:45,D-Mart,grocery_pos,1941.29,Aarav,Sharma,M,Kolkata,West Bengal,Software Engineer,0,22.5490,88.3876
TXN100027,2024-07-28 19:20:55,Paradise Biryani,food_dining,570.79,Aarav,Sharma,M,Chennai,Tamil Nadu,Software Engineer,0,13.0508,80.2381
TXN100569,2024-07-28 20:45:48,Spotify India,entertainment,1318.01,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0937,72.8500
TXN100447,2024-07-29 06:59:17,Disney+ Hotstar,entertainment,1525.14,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0390,72.8937
TXN100564,2024-07-29 16:16:00,IndiGo Airlines,travel,186.46,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0430,72.8653
TXN100536,2024-07-30 13:09:39,Spencer Retail,grocery_pos,2294.25,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0768,72.8555
TXN100474,2024-07-31 06:42:40,McDonalds India,food_dining,1151.66,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1016,72.8529
TXN100420,2024-07-31 08:44:48,Swiggy,food_dining,2365.66,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1077,72.8843
TXN100181,2024-07-31 10:27:46,Flipkart,shopping_net,8376.16,Aarav,Sharma,M,Delhi,Delhi,Software Engineer,0,28.6983,77.0840
TXN100101,2024-07-31 20:57:02,Flipkart,shopping_net,4940.81,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0600,72.9019
TXN100163,2024-08-01 07:32:42,Airtel Broadband,home_utilities,5017.94,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0753,72.8974
TXN100410,2024-08-01 20:22:50,PVR Cinemas,entertainment,1218.01,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0598,72.8968
TXN100021,2024-08-02 21:49:02,Ola Cabs,travel,355.90,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0944,72.8838
TXN100277,2024-08-04 13:05:44,Tata Power,home_utilities,4357.18,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0569,72.8951
TXN100606,2024-08-05 05:44:25,Tata Power,home_utilities,1349.01,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1136,72.9114
TXN100117,2024-08-05 09:38:09,PVR Cinemas,entertainment,881.75,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0408,72.8767
TXN100111,2024-08-05 15:33:50,IndiGo Airlines,travel,3444.65,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0447,72.8872
TXN100055,2024-08-05 23:07:24,1mg Healthcare,health_fitness,5164.44,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0390,72.8612
TXN100619,2024-08-06 04:33:17,IRCTC Express,travel,6720.20,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0640,72.8673
TXN100069,2024-08-06 04:36:22,IRCTC Express,travel,5335.86,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0420,72.8739
TXN100460,2024-08-06 08:52:31,Ola Cabs,travel,6703.01,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0821,72.8700
TXN100633,2024-08-06 12:11:24,Nykaa,shopping_net,11006.00,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,1,19.1142,72.8981
TXN100614,2024-08-07 03:14:14,McDonalds India,food_dining,670.53,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0730,72.8566
TXN100012,2024-08-07 03:27:40,IRCTC Express,travel,7084.89,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0741,72.9074
TXN100496,2024-08-07 06:45:36,Spencer Retail,grocery_pos,2589.79,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0634,72.8402
TXN100261,2024-08-07 08:36:23,PVR Cinemas,entertainment,586.21,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0639,72.8475
TXN100096,2024-08-08 10:22:20,Tata Power,home_utilities,5075.98,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0784,72.8722
TXN100427,2024-08-08 21:02:29,Dr Lal PathLabs,health_fitness,2859.33,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0402,72.8779
TXN100389,2024-08-08 22:09:29,SonyLIV,entertainment,537.07,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0765,72.9166
TXN100557,2024-08-10 02:27:47,Tata CLiQ,shopping_net,10272.07,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0559,72.9012
TXN100081,2024-08-10 20:46:08,IRCTC Express,travel,1886.60,Aarav,Sharma,M,Delhi,Delhi,Software Engineer,0,28.7314,77.1326
TXN100450,2024-08-12 12:22:53,Starbucks Coffee,food_dining,2149.72,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1037,72.8919
TXN100023,2024-08-12 17:19:09,Ola Cabs,travel,4948.01,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0394,72.8817
TXN100240,2024-08-13 22:14:53,BookMyShow,entertainment,354.60,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0546,72.8666
TXN100009,2024-08-14 12:20:22,Amazon India,shopping_net,8321.11,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0373,72.8951
TXN100631,2024-08-14 17:45:07,Airtel Broadband,home_utilities,3755.70,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0876,72.9012
TXN100561,2024-08-16 10:17:52,Disney+ Hotstar,entertainment,1036.04,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0999,72.8644
TXN100441,2024-08-16 11:30:43,D-Mart,grocery_pos,2962.06,Aarav,Sharma,M,Jaipur,Rajasthan,Software Engineer,0,26.9377,75.7540
TXN100074,2024-08-17 05:59:16,McDonalds India,food_dining,1214.48,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0821,72.8540
TXN100033,2024-08-17 10:21:09,IRCTC Express,travel,465.06,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0785,72.8417
TXN100254,2024-08-18 01:47:26,BigBasket,grocery_pos,2366.53,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0418,72.8521
TXN100179,2024-08-18 07:38:36,Starbucks Coffee,food_dining,2369.85,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0853,72.8756
TXN100066,2024-08-18 08:57:54,Amazon India,shopping_net,12760.46,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0500,72.8467
TXN100235,2024-08-18 11:22:26,Tata Power,home_utilities,1043.70,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0545,72.9017
TXN100267,2024-08-18 18:43:05,BSES Yamuna,home_utilities,1736.01,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0969,72.8741
TXN100331,2024-08-18 21:16:31,Haldirams,food_dining,287.67,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0504,72.8887
TXN100440,2024-08-19 09:06:33,BookMyShow,entertainment,700.79,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0453,72.8915
TXN100189,2024-08-20 01:18:14,Cult.fit,health_fitness,3840.08,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0509,72.8800
TXN100628,2024-08-20 02:10:39,Netflix India,entertainment,847.03,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0982,72.8543
TXN100623,2024-08-20 03:12:43,Myntra,shopping_net,1737.12,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0586,72.8692
TXN100042,2024-08-21 10:38:33,Tata CLiQ,shopping_net,5494.95,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1037,72.8844
TXN100468,2024-08-21 15:25:56,Apollo Pharmacy,health_fitness,5530.46,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0796,72.8389
TXN100470,2024-08-22 19:20:51,Uber India,travel,5622.05,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0646,72.9153
TXN100449,2024-08-23 01:20:39,BookMyShow,entertainment,1444.99,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0802,72.9014
TXN100173,2024-08-23 08:12:35,Airtel Broadband,home_utilities,1085.00,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0936,72.9119
TXN100034,2024-08-23 17:39:55,Spotify India,entertainment,1426.20,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1030,72.9008
TXN100032,2024-08-25 00:23:31,Dr Lal PathLabs,health_fitness,635.14,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0408,72.9093
TXN100184,2024-08-25 07:37:15,IndiGo Airlines,travel,7767.47,Aarav,Sharma,M,Chennai,Tamil Nadu,Software Engineer,0,13.0937,80.2431
TXN100368,2024-08-26 02:20:29,BSES Yamuna,home_utilities,745.24,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1084,72.8526
TXN100167,2024-08-26 12:08:05,Spotify India,entertainment,949.72,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1153,72.8690
TXN100579,2024-08-29 11:21:58,Urban Company Home Care,home_utilities,3093.70,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0731,72.8703
TXN100231,2024-08-31 11:07:11,Myntra,shopping_net,3645.10,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0475,72.9019
TXN100071,2024-08-31 21:08:05,Reliance Fresh,grocery_pos,1845.18,Aarav,Sharma,M,Bengaluru,Karnataka,Software Engineer,0,12.9900,77.5933
TXN100172,2024-09-01 03:34:49,Airtel Broadband,home_utilities,607.53,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0387,72.9079
TXN100262,2024-09-02 05:35:06,BigBasket,grocery_pos,1016.64,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0900,72.8522
TXN100072,2024-09-02 19:22:09,Jio Fiber,home_utilities,1727.03,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0960,72.9122
TXN100093,2024-09-04 14:12:21,1mg Healthcare,health_fitness,440.08,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0585,72.8579
TXN100538,2024-09-04 17:58:12,Disney+ Hotstar,entertainment,1511.90,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0973,72.8906
TXN100135,2024-09-05 03:20:34,Croma Online,shopping_net,9867.16,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0638,72.8782
TXN100428,2024-09-05 09:28:10,BookMyShow,entertainment,434.91,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0490,72.9041
TXN100322,2024-09-05 15:21:32,Flipkart,shopping_net,6622.78,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1026,72.8511
TXN100294,2024-09-06 00:31:07,SonyLIV,entertainment,533.27,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1065,72.8681
TXN100100,2024-09-06 05:27:07,Tata Power,home_utilities,2624.72,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0777,72.9036
TXN100563,2024-09-06 11:35:37,Disney+ Hotstar,entertainment,367.89,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0604,72.8590
TXN100157,2024-09-06 23:37:09,Dr Lal PathLabs,health_fitness,4494.37,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1065,72.9158
TXN100090,2024-09-07 09:52:09,Apollo Pharmacy,health_fitness,4229.60,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0934,72.8678
TXN100273,2024-09-07 22:25:20,Cult.fit,health_fitness,2021.17,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0716,72.8635
TXN100402,2024-09-08 03:00:25,More Retail,grocery_pos,3696.05,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0439,72.8664
TXN100159,2024-09-08 16:02:22,Nature Basket,grocery_pos,4567.67,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0730,72.9010
TXN100137,2024-09-09 07:06:21,Medplus,health_fitness,477.28,Aarav,Sharma,M,Bengaluru,Karnataka,Software Engineer,0,12.9470,77.5699
TXN100082,2024-09-09 11:42:25,Jio Fiber,home_utilities,1597.83,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0587,72.8811
TXN100075,2024-09-10 11:19:18,Ola Cabs,travel,5196.01,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0366,72.8778
TXN100041,2024-09-10 15:39:09,More Retail,grocery_pos,3121.69,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1148,72.8755
TXN100498,2024-09-13 08:19:53,Starbucks Coffee,food_dining,885.93,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0681,72.8601
TXN100197,2024-09-14 22:05:28,SonyLIV,entertainment,1340.46,Aarav,Sharma,M,Delhi,Delhi,Software Engineer,0,28.7020,77.1392
TXN100035,2024-09-15 14:53:32,RedBus,travel,6191.68,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0537,72.8618
TXN100280,2024-09-16 01:25:56,Tata CLiQ,shopping_net,8805.79,Aarav,Sharma,M,Chennai,Tamil Nadu,Software Engineer,0,13.0510,80.2473
TXN100246,2024-09-16 02:13:50,Dr Lal PathLabs,health_fitness,3948.04,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0724,72.8811
TXN100363,2024-09-16 18:14:38,Paradise Biryani,food_dining,173.66,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0429,72.8666
TXN100053,2024-09-17 10:43:38,Cult.fit,health_fitness,3560.68,Aarav,Sharma,M,Kolkata,West Bengal,Software Engineer,0,22.5389,88.3303
TXN100393,2024-09-17 10:57:16,IndiGo Airlines,travel,974.33,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0396,72.8719
TXN100019,2024-09-17 11:39:13,Croma Online,shopping_net,3680.79,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0695,72.8387
TXN100433,2024-09-17 18:23:09,Myntra,shopping_net,11416.96,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0693,72.9071
TXN100323,2024-09-19 01:20:32,Jio Fiber,home_utilities,3836.55,Aarav,Sharma,M,Kochi,Kerala,Software Engineer,0,9.9496,76.2327
TXN100083,2024-09-19 02:54:21,Swiggy,food_dining,1197.32,Aarav,Sharma,M,Delhi,Delhi,Software Engineer,0,28.7066,77.0724
TXN100533,2024-09-19 02:55:03,Reliance Fresh,grocery_pos,2006.90,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0442,72.8726
TXN100540,2024-09-19 12:40:17,Amazon India,shopping_net,11811.71,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1033,72.8648
TXN100063,2024-09-19 14:34:00,PVR Cinemas,entertainment,1332.56,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0598,72.8410
TXN100050,2024-09-19 18:15:52,IndiGo Airlines,travel,6904.69,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0795,72.9067
TXN100057,2024-09-20 02:45:04,Fastag Toll,travel,1079.58,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0855,72.8877
TXN100395,2024-09-20 08:32:49,Dominos Pizza,food_dining,1522.30,Aarav,Sharma,M,Hyderabad,Telangana,Software Engineer,0,17.4078,78.4929
TXN100229,2024-09-21 09:44:09,Cafe Coffee Day,food_dining,1352.99,Aarav,Sharma,M,Bengaluru,Karnataka,Software Engineer,0,12.9680,77.5880
TXN100443,2024-09-22 14:18:50,BigBasket,grocery_pos,3964.71,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0795,72.8589
TXN100586,2024-09-22 14:57:43,Netflix India,entertainment,1155.95,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0382,72.8835
TXN100503,2024-09-23 11:52:29,Apollo Pharmacy,health_fitness,4997.03,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0944,72.8429
TXN100334,2024-09-23 12:06:18,Amazon India,shopping_net,5354.46,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0745,72.9042
TXN100499,2024-09-24 02:29:08,Nature Basket,grocery_pos,3977.98,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0777,72.8671
TXN100288,2024-09-24 22:03:28,Myntra,shopping_net,5151.61,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0567,72.8783
TXN100236,2024-09-25 03:25:14,Paradise Biryani,food_dining,1459.91,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0455,72.9138
TXN100092,2024-09-25 07:05:05,Apollo Pharmacy,health_fitness,2672.35,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0399,72.9100
TXN100347,2024-09-25 14:23:09,Airtel Broadband,home_utilities,3578.60,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1154,72.9149
TXN100627,2024-09-25 14:51:49,SonyLIV,entertainment,1099.33,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0864,72.8773
TXN100211,2024-09-26 02:23:04,Dominos Pizza,food_dining,1411.93,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0391,72.8502
TXN100329,2024-09-26 20:21:04,Cult.fit,health_fitness,3343.13,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1136,72.8768
TXN100199,2024-09-27 21:46:38,RedBus,travel,5491.23,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0760,72.8622
TXN100128,2024-09-28 05:00:02,Amazon India,shopping_net,2992.67,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0598,72.8433
TXN100571,2024-09-28 14:54:50,Ajio,shopping_net,1598.72,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0776,72.8388
TXN100391,2024-09-30 09:42:00,MakeMyTrip,travel,6031.17,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0455,72.9133
TXN100316,2024-09-30 14:54:50,Amazon India,shopping_net,9166.14,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0363,72.9130
TXN100127,2024-09-30 17:56:45,Starbucks Coffee,food_dining,553.56,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0814,72.9012
TXN100624,2024-10-01 15:09:51,Myntra,shopping_net,10045.97,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0960,72.8393
TXN100089,2024-10-01 23:14:08,Myntra,shopping_net,13116.36,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1137,72.8849
TXN100512,2024-10-02 22:41:37,RedBus,travel,8032.82,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0944,72.8467
TXN100378,2024-10-03 11:05:41,Fastag Toll,travel,7246.91,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0894,72.9063
TXN100358,2024-10-03 11:15:02,Spencer Retail,grocery_pos,706.24,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1069,72.8635
TXN100411,2024-10-04 21:16:07,Spotify India,entertainment,443.65,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0559,72.9097
TXN100479,2024-10-04 21:23:13,Ola Cabs,travel,397.81,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0482,72.8615
TXN100535,2024-10-05 22:06:38,Apollo Pharmacy,health_fitness,5652.13,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1091,72.8865
TXN100603,2024-10-06 23:40:08,Amazon India,shopping_net,2911.51,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1111,72.8803
TXN100219,2024-10-07 04:01:37,PVR Cinemas,entertainment,884.23,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0413,72.9081
TXN100251,2024-10-07 07:27:53,Airtel Broadband,home_utilities,4655.15,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1008,72.8574
TXN100448,2024-10-07 09:22:35,1mg Healthcare,health_fitness,781.83,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0718,72.8570
TXN100456,2024-10-08 10:30:20,SonyLIV,entertainment,875.30,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1077,72.9063
